Ward_ID,Year,Month,Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Dengue_Cases,Risk_Level,Date
109,2023,11,68.3,29.2,23,6,36,Medium,2023-11-01
109,2023,12,10.5,21.6,42,8,36,Medium,2023-12-01
110,2021,1,11.8,20.2,18,8,14,Low,2021-01-01
110,2021,2,9.7,17.1,38,1,23,Medium,2021-02-01
110,2021,3,6.3,32.8,24,7,15,Low,2021-03-01
110,2021,4,23.7,35.5,44,7,32,Medium,2021-04-01
110,2021,5,72.1,33.4,34,8,29,Medium,2021-05-01
110,2021,6,194.0,29.8,37,19,53,Medium,2021-06-01
110,2021,7,133.6,26.0,17,15,60,High,2021-07-01
110,2021,8,222.7,27.1,19,31,67,High,2021-08-01
110,2021,9,143.8,28.3,43,15,79,High,2021-09-01
110,2021,10,68.7,27.2,19,10,48,Medium,2021-10-01
110,2021,11,103.2,28.3,22,16,48,Medium,2021-11-01
110,2021,12,0.0,18.1,5,2,9,Low,2021-12-01
110,2022,1,5.4,23.5,14,2,3,Low,2022-01-01
110,2022,2,9.4,20.2,12,5,13,Low,2022-02-01
110,2022,3,24.5,38.3,10,8,10,Low,2022-03-01
110,2022,4,17.0,30.3,6,5,13,Low,2022-04-01
110,2022,5,81.0,40.0,37,9,21,Medium,2022-05-01
110,2022,6,120.1,24.2,37,17,54,Medium,2022-06-01
110,2022,7,164.7,30.3,43,17,45,Medium,2022-07-01
110,2022,8,91.5,27.0,30,12,55,Medium,2022-08-01
110,2022,9,132.5,26.9,8,21,41,Medium,2022-09-01
110,2022,10,127.9,24.3,27,12,40,Medium,2022-10-01
110,2022,11,92.7,25.3,30,14,54,Medium,2022-11-01
110,2022,12,19.1,16.7,5,3,25,Medium,2022-12-01
110,2023,1,2.5,18.4,22,5,18,Low,2023-01-01
110,2023,2,18.2,20.5,25,9,22,Medium,2023-02-01
110,2023,3,0.1,37.8,5,6,0,Low,2023-03-01
110,2023,4,12.7,30.1,41,5,22,Medium,2023-04-01
110,2023,5,62.5,36.2,15,6,16,Low,2023-05-01
110,2023,6,108.2,26.3,34,19,50,Medium,2023-06-01
110,2023,7,92.5,26.3,25,12,35,Medium,2023-07-01
110,2023,8,236.8,27.0,29,32,61,High,2023-08-01
110,2023,9,109.9,24.3,7,16,59,Medium,2023-09-01
110,2023,10,89.8,26.6,33,9,50,Medium,2023-10-01
110,2023,11,104.5,25.5,37,14,47,Medium,2023-11-01
110,2023,12,13.1,22.1,38,9,32,Medium,2023-12-01
111,2021,1,8.7,15.3,13,6,0,Low,2021-01-01
111,2021,2,7.0,21.9,22,2,13,Low,2021-02-01
111,2021,3,13.1,33.9,10,9,9,Low,2021-03-01
111,2021,4,12.7,32.1,22,3,13,Low,2021-04-01
111,2021,5,49.2,30.5,41,11,35,Medium,2021-05-01
111,2021,6,123.4,23.8,28,14,31,Medium,2021-06-01
111,2021,7,211.5,30.0,11,29,52,Medium,2021-07-01
111,2021,8,226.7,26.6,10,30,74,High,2021-08-01
111,2021,9,189.4,25.3,33,21,77,High,2021-09-01
111,2021,10,77.5,28.6,29,9,59,Medium,2021-10-01
111,2021,11,60.6,22.4,8,8,20,Medium,2021-11-01
111,2021,12,6.0,24.0,36,3,28,Medium,2021-12-01
111,2022,1,15.2,17.8,45,2,23,Medium,2022-01-01
111,2022,2,7.7,20.5,18,2,0,Low,2022-02-01
111,2022,3,22.6,33.5,9,3,10,Low,2022-03-01
111,2022,4,15.6,35.5,43,7,32,Medium,2022-04-01
111,2022,5,67.1,33.0,35,14,29,Medium,2022-05-01
111,2022,6,152.7,28.5,23,15,38,Medium,2022-06-01
111,2022,7,87.4,24.1,36,16,65,High,2022-07-01
111,2022,8,170.1,28.0,16,18,38,Medium,2022-08-01
111,2022,9,169.9,28.6,23,23,71,High,2022-09-01
111,2022,10,94.7,27.8,17,15,55,Medium,2022-10-01
111,2022,11,41.0,24.1,26,12,56,Medium,2022-11-01
111,2022,12,6.3,21.3,17,7,9,Low,2022-12-01
111,2023,1,15.2,19.0,36,7,27,Medium,2023-01-01
111,2023,2,17.5,18.8,17,9,17,Low,2023-02-01
111,2023,3,8.1,32.8,31,9,28,Medium,2023-03-01
111,2023,4,10.4,35.6,30,1,18,Low,2023-04-01
111,2023,5,81.8,35.9,17,10,23,Medium,2023-05-01
111,2023,6,159.5,28.6,28,17,50,Medium,2023-06-01
111,2023,7,109.7,29.3,12,16,54,Medium,2023-07-01
111,2023,8,134.7,24.8,12,17,37,Medium,2023-08-01
111,2023,9,144.0,26.7,24,19,61,High,2023-09-01
111,2023,10,89.5,27.9,9,17,47,Medium,2023-10-01
111,2023,11,66.5,29.6,23,10,36,Medium,2023-11-01
111,2023,12,14.0,18.9,6,6,6,Low,2023-12-01
112,2021,1,4.0,19.7,60,3,29,Medium,2021-01-01
112,2021,2,15.3,21.9,38,12,27,Medium,2021-02-01
112,2021,3,9.8,33.8,49,3,26,Medium,2021-03-01
112,2021,4,13.7,31.0,45,1,22,Medium,2021-04-01
112,2021,5,98.9,34.4,7,19,31,Medium,2021-05-01
112,2021,6,145.3,25.2,60,17,60,High,2021-06-01
112,2021,7,194.1,25.7,57,27,93,High,2021-07-01
112,2021,8,157.9,28.0,28,19,77,High,2021-08-01
112,2021,9,139.8,27.4,30,19,69,High,2021-09-01
112,2021,10,80.1,28.9,49,13,57,Medium,2021-10-01
112,2021,11,38.9,29.0,28,11,59,Medium,2021-11-01
112,2021,12,5.6,15.4,43,0,27,Medium,2021-12-01
112,2022,1,18.8,21.2,17,3,15,Low,2022-01-01
112,2022,2,12.4,16.2,30,6,28,Medium,2022-02-01
112,2022,3,8.3,35.1,13,4,8,Low,2022-03-01
112,2022,4,11.2,32.8,27,1,13,Low,2022-04-01
112,2022,5,61.9,33.0,9,7,6,Low,2022-05-01
112,2022,6,122.8,29.9,34,20,58,Medium,2022-06-01
112,2022,7,132.8,29.5,20,18,55,Medium,2022-07-01
112,2022,8,178.9,26.3,26,28,62,High,2022-08-01
112,2022,9,170.0,26.9,9,18,50,Medium,2022-09-01
112,2022,10,41.1,25.6,39,6,58,Medium,2022-10-01
112,2022,11,50.8,26.6,22,6,19,Low,2022-11-01
112,2022,12,8.9,22.3,43,3,28,Medium,2022-12-01
112,2023,1,3.3,18.9,60,9,34,Medium,2023-01-01
112,2023,2,14.2,19.3,32,13,28,Medium,2023-02-01
112,2023,3,5.9,36.2,61,5,34,Medium,2023-03-01
112,2023,4,5.9,35.1,10,8,3,Low,2023-04-01
112,2023,5,125.2,34.5,62,20,50,Medium,2023-05-01
112,2023,6,102.7,27.5,13,14,42,Medium,2023-06-01
112,2023,7,176.7,25.1,53,28,79,High,2023-07-01
112,2023,8,197.0,23.2,64,23,78,High,2023-08-01
112,2023,9,139.2,27.4,23,19,70,High,2023-09-01
112,2023,10,71.3,25.0,34,15,60,High,2023-10-01
112,2023,11,114.7,21.6,18,19,32,Medium,2023-11-01
112,2023,12,6.1,22.0,47,3,40,Medium,2023-12-01
113,2021,1,9.6,19.3,5,5,16,Low,2021-01-01
113,2021,2,12.3,20.7,10,6,4,Low,2021-02-01
113,2021,3,12.7,38.3,27,1,20,Medium,2021-03-01
113,2021,4,22.4,32.3,39,4,25,Medium,2021-04-01
113,2021,5,98.4,32.7,34,18,22,Medium,2021-05-01
113,2021,6,122.8,28.7,35,23,68,High,2021-06-01
113,2021,7,164.0,30.4,50,24,56,Medium,2021-07-01
113,2021,8,197.4,24.8,10,29,62,High,2021-08-01
113,2021,9,212.4,22.9,51,24,74,High,2021-09-01
113,2021,10,99.3,28.7,38,13,75,High,2021-10-01
113,2021,11,90.0,25.8,15,17,41,Medium,2021-11-01
113,2021,12,8.1,19.6,13,1,24,Medium,2021-12-01
113,2022,1,12.3,18.3,23,6,20,Medium,2022-01-01
113,2022,2,5.6,23.5,9,4,4,Low,2022-02-01
113,2022,3,9.4,32.2,9,5,6,Low,2022-03-01
113,2022,4,10.3,32.1,54,8,39,Medium,2022-04-01
113,2022,5,109.2,33.7,56,19,39,Medium,2022-05-01
113,2022,6,136.0,29.6,21,13,41,Medium,2022-06-01
113,2022,7,173.1,26.3,56,23,80,High,2022-07-01
113,2022,8,217.3,28.5,17,28,62,High,2022-08-01
113,2022,9,185.3,27.4,32,26,83,High,2022-09-01
113,2022,10,59.3,26.2,47,13,76,High,2022-10-01
113,2022,11,81.6,31.3,27,15,38,Medium,2022-11-01
113,2022,12,12.4,20.8,52,3,39,Medium,2022-12-01
113,2023,1,8.2,17.8,56,4,27,Medium,2023-01-01
113,2023,2,12.5,18.7,16,2,10,Low,2023-02-01
113,2023,3,10.9,35.8,9,7,10,Low,2023-03-01
113,2023,4,6.3,36.3,34,8,21,Medium,2023-04-01
113,2023,5,92.8,37.4,51,18,42,Medium,2023-05-01
113,2023,6,183.0,28.9,15,23,41,Medium,2023-06-01
113,2023,7,156.1,26.5,47,16,67,High,2023-07-01
113,2023,8,163.1,27.2,15,22,58,Medium,2023-08-01
113,2023,9,205.2,25.6,53,21,77,High,2023-09-01
113,2023,10,98.3,25.0,31,16,79,High,2023-10-01
113,2023,11,79.2,31.5,53,9,51,Medium,2023-11-01
113,2023,12,2.9,21.0,23,6,20,Medium,2023-12-01
114,2021,1,10.7,20.8,25,1,14,Low,2021-01-01
114,2021,2,10.7,19.2,16,6,8,Low,2021-02-01
114,2021,3,7.2,36.2,43,2,29,Medium,2021-03-01
114,2021,4,7.1,33.1,43,5,33,Medium,2021-04-01
114,2021,5,60.9,32.3,43,9,24,Medium,2021-05-01
114,2021,6,118.8,27.5,39,21,44,Medium,2021-06-01
114,2021,7,169.7,27.7,47,16,66,High,2021-07-01
114,2021,8,124.0,25.0,39,13,72,High,2021-08-01
114,2021,9,134.5,30.1,21,14,37,Medium,2021-09-01
114,2021,10,62.4,27.0,33,8,52,Medium,2021-10-01
114,2021,11,88.8,24.3,31,16,46,Medium,2021-11-01
114,2021,12,7.8,19.7,24,3,24,Medium,2021-12-01
114,2022,1,13.2,21.8,26,2,17,Low,2022-01-01
114,2022,2,9.9,19.9,47,8,33,Medium,2022-02-01
114,2022,3,10.4,30.6,41,1,29,Medium,2022-03-01
114,2022,4,12.1,33.2,10,5,9,Low,2022-04-01
114,2022,5,80.3,30.7,28,15,32,Medium,2022-05-01
114,2022,6,108.1,26.5,30,12,45,Medium,2022-06-01
114,2022,7,182.3,26.6,31,22,66,High,2022-07-01
114,2022,8,129.5,25.9,26,14,63,High,2022-08-01
114,2022,9,0.0,27.6,28,7,47,Medium,2022-09-01
114,2022,10,82.2,25.8,24,14,30,Medium,2022-10-01
114,2022,11,49.5,28.2,33,13,46,Medium,2022-11-01
114,2022,12,17.3,16.9,16,8,28,Medium,2022-12-01
114,2023,1,4.9,22.7,44,4,28,Medium,2023-01-01
114,2023,2,9.6,19.2,39,8,22,Medium,2023-02-01
114,2023,3,10.2,33.1,45,3,22,Medium,2023-03-01
114,2023,4,5.4,35.1,23,7,25,Medium,2023-04-01
114,2023,5,126.2,30.0,14,17,26,Medium,2023-05-01
114,2023,6,188.5,27.2,26,25,59,Medium,2023-06-01
114,2023,7,121.2,27.1,9,21,56,Medium,2023-07-01
114,2023,8,134.1,28.8,27,13,48,Medium,2023-08-01
114,2023,9,200.5,28.8,32,23,68,High,2023-09-01
114,2023,10,91.8,28.7,9,12,51,Medium,2023-10-01
114,2023,11,90.4,26.6,19,9,31,Medium,2023-11-01
114,2023,12,14.2,19.0,15,5,23,Medium,2023-12-01
115,2021,1,19.5,20.6,16,5,11,Low,2021-01-01
115,2021,2,13.5,19.6,14,5,17,Low,2021-02-01
115,2021,3,8.5,34.7,15,1,9,Low,2021-03-01
115,2021,4,8.2,34.3,22,5,5,Low,2021-04-01
115,2021,5,106.3,34.3,25,11,26,Medium,2021-05-01
115,2021,6,180.2,24.5,19,19,53,Medium,2021-06-01
115,2021,7,125.3,29.1,13,13,47,Medium,2021-07-01
115,2021,8,93.0,25.9,3,9,29,Medium,2021-08-01
115,2021,9,183.6,24.9,13,21,53,Medium,2021-09-01
115,2021,10,46.6,31.4,13,6,39,Medium,2021-10-01
115,2021,11,60.0,29.8,16,5,34,Medium,2021-11-01
115,2021,12,3.6,20.5,17,0,26,Medium,2021-12-01
115,2022,1,19.1,21.1,11,4,14,Low,2022-01-01
115,2022,2,1.2,18.3,15,3,13,Low,2022-02-01
115,2022,3,9.0,33.5,7,2,0,Low,2022-03-01
115,2022,4,1.8,33.5,24,2,16,Low,2022-04-01
115,2022,5,73.6,33.4,24,9,27,Medium,2022-05-01
115,2022,6,141.6,27.2,25,15,40,Medium,2022-06-01
115,2022,7,149.7,24.8,18,15,52,Medium,2022-07-01
115,2022,8,134.6,26.8,15,15,50,Medium,2022-08-01
115,2022,9,137.1,29.6,7,17,48,Medium,2022-09-01
115,2022,10,71.0,27.9,6,9,40,Medium,2022-10-01
115,2022,11,94.0,25.7,4,13,25,Medium,2022-11-01
115,2022,12,5.1,20.2,10,2,22,Medium,2022-12-01
115,2023,1,20.4,21.1,17,6,16,Low,2023-01-01
115,2023,2,9.1,21.4,6,4,10,Low,2023-02-01
115,2023,3,20.2,34.3,12,2,10,Low,2023-03-01
115,2023,4,0.0,36.4,18,1,12,Low,2023-04-01
115,2023,5,109.7,35.6,18,13,12,Low,2023-05-01
115,2023,6,155.7,27.9,19,15,39,Medium,2023-06-01
115,2023,7,160.0,27.5,13,17,54,Medium,2023-07-01
115,2023,8,95.2,24.6,2,12,45,Medium,2023-08-01
115,2023,9,123.5,27.6,4,12,30,Medium,2023-09-01
115,2023,10,63.1,26.2,24,8,48,Medium,2023-10-01
115,2023,11,60.6,29.3,9,8,26,Medium,2023-11-01
115,2023,12,12.8,20.6,9,5,6,Low,2023-12-01
116,2021,1,5.9,19.0,68,10,44,Medium,2021-01-01
116,2021,2,18.3,16.9,42,14,29,Medium,2021-02-01
116,2021,3,7.2,38.2,16,10,11,Low,2021-03-01
116,2021,4,8.6,35.0,60,2,27,Medium,2021-04-01
116,2021,5,75.7,37.9,60,20,52,Medium,2021-05-01
116,2021,6,170.8,28.1,33,28,55,Medium,2021-06-01
116,2021,7,158.5,26.5,32,15,68,High,2021-07-01
116,2021,8,95.0,23.8,68,10,67,High,2021-08-01
116,2021,9,151.6,28.3,32,23,55,Medium,2021-09-01
116,2021,10,75.5,27.0,58,11,69,High,2021-10-01
116,2021,11,75.4,25.5,26,14,41,Medium,2021-11-01
116,2021,12,11.8,20.8,68,1,38,Medium,2021-12-01
116,2022,1,10.2,17.9,18,13,22,Medium,2022-01-01
116,2022,2,7.4,19.9,28,9,29,Medium,2022-02-01
116,2022,3,3.9,35.9,35,3,21,Medium,2022-03-01
116,2022,4,8.6,30.5,47,7,28,Medium,2022-04-01
116,2022,5,69.5,35.4,60,11,37,Medium,2022-05-01
116,2022,6,151.9,27.6,14,23,42,Medium,2022-06-01
116,2022,7,118.3,26.5,51,23,77,High,2022-07-01
116,2022,8,150.1,27.0,33,27,72,High,2022-08-01
116,2022,9,226.2,27.0,21,26,67,High,2022-09-01
116,2022,10,42.6,27.9,11,14,58,Medium,2022-10-01
116,2022,11,86.2,27.5,15,8,22,Medium,2022-11-01
116,2022,12,15.4,16.9,12,14,21,Medium,2022-12-01
116,2023,1,13.9,20.7,11,5,12,Low,2023-01-01
116,2023,2,9.2,21.1,33,13,27,Medium,2023-02-01
116,2023,3,14.2,37.6,42,12,24,Medium,2023-03-01
116,2023,4,7.2,30.0,14,4,11,Low,2023-04-01
116,2023,5,155.6,34.8,58,22,53,Medium,2023-05-01
116,2023,6,140.0,24.3,9,19,48,Medium,2023-06-01
116,2023,7,142.1,24.9,7,22,44,Medium,2023-07-01
116,2023,8,187.0,26.6,67,22,94,High,2023-08-01
116,2023,9,152.2,27.1,50,16,76,High,2023-09-01
116,2023,10,82.0,24.4,21,9,45,Medium,2023-10-01
116,2023,11,79.1,30.5,44,19,46,Medium,2023-11-01
116,2023,12,4.6,20.4,19,3,17,Low,2023-12-01
117,2021,1,12.9,22.0,23,4,15,Low,2021-01-01
117,2021,2,12.8,21.1,6,1,0,Low,2021-02-01
117,2021,3,21.9,31.3,11,5,8,Low,2021-03-01
117,2021,4,10.1,35.2,18,3,10,Low,2021-04-01
117,2021,5,99.6,35.0,23,13,26,Medium,2021-05-01
117,2021,6,90.4,24.0,15,12,20,Medium,2021-06-01
117,2021,7,299.0,23.9,25,32,47,Medium,2021-07-01
117,2021,8,134.5,29.1,10,17,78,High,2021-08-01
117,2021,9,142.8,25.5,14,17,40,Medium,2021-09-01
117,2021,10,82.0,25.9,27,8,52,Medium,2021-10-01
117,2021,11,67.0,25.4,14,9,30,Medium,2021-11-01
117,2021,12,4.5,20.0,5,3,21,Medium,2021-12-01
117,2022,1,0.7,16.0,16,2,16,Low,2022-01-01
117,2022,2,11.4,19.5,18,6,19,Low,2022-02-01
117,2022,3,6.8,32.2,15,3,19,Low,2022-03-01
117,2022,4,16.0,36.0,25,6,8,Low,2022-04-01
117,2022,5,116.3,34.9,5,12,16,Low,2022-05-01
117,2022,6,205.8,24.9,13,25,53,Medium,2022-06-01
117,2022,7,211.2,30.3,19,26,60,High,2022-07-01
117,2022,8,156.7,28.6,18,19,73,High,2022-08-01
117,2022,9,143.2,29.6,23,18,60,High,2022-09-01
117,2022,10,64.5,25.7,27,11,55,Medium,2022-10-01
117,2022,11,105.5,27.9,18,15,32,Medium,2022-11-01
117,2022,12,17.1,20.0,3,2,21,Medium,2022-12-01
117,2023,1,14.2,18.0,7,4,4,Low,2023-01-01
117,2023,2,9.9,20.7,24,4,16,Low,2023-02-01
117,2023,3,16.0,34.7,23,2,16,Low,2023-03-01
117,2023,4,17.2,32.5,10,1,10,Low,2023-04-01
117,2023,5,49.0,35.9,7,9,18,Low,2023-05-01
117,2023,6,177.5,28.9,12,21,36,Medium,2023-06-01
117,2023,7,139.2,27.9,20,13,57,Medium,2023-07-01
117,2023,8,160.1,28.3,25,21,64,High,2023-08-01
117,2023,9,183.3,29.0,15,22,56,Medium,2023-09-01
117,2023,10,69.5,22.8,7,11,39,Medium,2023-10-01
117,2023,11,71.0,25.1,27,12,47,Medium,2023-11-01
117,2023,12,12.3,16.5,9,4,19,Low,2023-12-01
118,2021,1,9.6,21.4,5,5,7,Low,2021-01-01
118,2021,2,10.0,21.1,8,2,17,Low,2021-02-01
118,2021,3,10.9,32.6,22,4,13,Low,2021-03-01
118,2021,4,11.6,30.5,6,3,10,Low,2021-04-01
118,2021,5,64.5,29.9,6,10,20,Medium,2021-05-01
118,2021,6,156.5,28.5,4,21,31,Medium,2021-06-01
118,2021,7,192.6,27.8,12,24,57,Medium,2021-07-01
118,2021,8,122.1,30.1,28,17,64,High,2021-08-01
118,2021,9,115.1,24.8,5,16,40,Medium,2021-09-01
118,2021,10,97.9,26.7,16,15,36,Medium,2021-10-01
118,2021,11,64.5,27.2,28,12,46,Medium,2021-11-01
118,2021,12,10.7,23.6,15,3,21,Medium,2021-12-01
118,2022,1,5.4,22.9,3,5,8,Low,2022-01-01
118,2022,2,16.2,25.1,22,2,24,Medium,2022-02-01
118,2022,3,12.4,33.7,27,1,18,Low,2022-03-01
118,2022,4,6.4,30.7,25,1,10,Low,2022-04-01
118,2022,5,67.1,33.4,14,7,22,Medium,2022-05-01
118,2022,6,132.8,25.4,24,18,44,Medium,2022-06-01
118,2022,7,143.5,26.3,9,16,43,Medium,2022-07-01
118,2022,8,155.2,26.3,6,16,45,Medium,2022-08-01
118,2022,9,177.7,27.1,18,19,60,High,2022-09-01
118,2022,10,116.6,25.9,8,15,53,Medium,2022-10-01
118,2022,11,106.5,28.2,18,15,44,Medium,2022-11-01
118,2022,12,9.3,19.6,11,4,29,Medium,2022-12-01
118,2023,1,6.4,19.7,18,3,7,Low,2023-01-01
118,2023,2,12.4,15.2,15,5,19,Low,2023-02-01
118,2023,3,5.6,33.9,11,4,5,Low,2023-03-01
118,2023,4,10.8,33.4,12,2,6,Low,2023-04-01
118,2023,5,74.5,34.1,16,9,19,Low,2023-05-01
118,2023,6,49.1,33.2,13,5,30,Medium,2023-06-01
118,2023,7,172.4,28.5,25,22,44,Medium,2023-07-01
118,2023,8,171.2,23.7,28,21,59,Medium,2023-08-01
118,2023,9,74.1,27.4,20,12,49,Medium,2023-09-01
118,2023,10,116.4,26.4,11,11,30,Medium,2023-10-01
118,2023,11,124.5,28.3,14,14,38,Medium,2023-11-01
118,2023,12,11.2,22.5,22,6,35,Medium,2023-12-01
119,2021,1,12.0,19.8,26,6,25,Medium,2021-01-01
119,2021,2,8.8,22.1,15,4,14,Low,2021-02-01
119,2021,3,9.8,33.6,24,2,21,Medium,2021-03-01
119,2021,4,8.1,33.7,22,6,9,Low,2021-04-01
119,2021,5,34.4,32.8,20,5,8,Low,2021-05-01
119,2021,6,169.1,29.5,10,20,33,Medium,2021-06-01
119,2021,7,178.9,25.0,5,19,49,Medium,2021-07-01
119,2021,8,205.2,29.8,4,22,57,Medium,2021-08-01
119,2021,9,159.6,31.5,4,19,47,Medium,2021-09-01
119,2021,10,92.0,27.0,18,14,52,Medium,2021-10-01
119,2021,11,92.3,26.6,26,9,43,Medium,2021-11-01
119,2021,12,10.1,22.1,15,5,24,Medium,2021-12-01
119,2022,1,6.2,19.1,13,4,22,Medium,2022-01-01
119,2022,2,5.5,20.5,13,0,19,Low,2022-02-01
119,2022,3,9.8,35.3,4,3,5,Low,2022-03-01
119,2022,4,5.0,35.9,25,5,21,Medium,2022-04-01
119,2022,5,93.4,38.3,3,13,9,Low,2022-05-01
119,2022,6,149.3,28.9,11,16,27,Medium,2022-06-01
119,2022,7,158.9,31.5,12,19,43,Medium,2022-07-01
119,2022,8,168.4,27.6,23,16,50,Medium,2022-08-01
119,2022,9,163.5,26.0,23,18,53,Medium,2022-09-01
119,2022,10,71.1,26.4,9,11,50,Medium,2022-10-01
119,2022,11,76.1,29.2,25,12,41,Medium,2022-11-01
119,2022,12,9.7,21.5,10,2,23,Medium,2022-12-01
119,2023,1,5.2,23.2,7,4,7,Low,2023-01-01
119,2023,2,3.7,19.2,18,2,17,Low,2023-02-01
119,2023,3,13.0,32.3,26,4,12,Low,2023-03-01
119,2023,4,8.6,32.4,8,5,4,Low,2023-04-01
119,2023,5,89.7,37.3,16,8,15,Low,2023-05-01
119,2023,6,147.9,30.3,11,15,15,Low,2023-06-01
119,2023,7,139.4,30.9,7,14,35,Medium,2023-07-01
119,2023,8,146.9,28.4,11,16,40,Medium,2023-08-01
119,2023,9,96.1,26.6,12,11,40,Medium,2023-09-01
119,2023,10,72.4,24.8,28,9,39,Medium,2023-10-01
119,2023,11,82.6,24.5,21,10,30,Medium,2023-11-01
119,2023,12,10.8,19.2,16,1,15,Low,2023-12-01
120,2021,1,7.4,17.1,63,2,33,Medium,2021-01-01
120,2021,2,6.6,20.9,39,3,14,Low,2021-02-01
120,2021,3,14.8,32.5,35,1,19,Low,2021-03-01
120,2021,4,23.2,34.3,35,7,14,Low,2021-04-01
120,2021,5,82.8,30.6,61,9,47,Medium,2021-05-01
120,2021,6,134.6,24.8,13,18,39,Medium,2021-06-01
120,2021,7,166.9,25.1,31,23,65,High,2021-07-01
120,2021,8,127.6,26.6,25,18,71,High,2021-08-01
120,2021,9,94.3,25.2,37,17,61,High,2021-09-01
120,2021,10,25.2,27.1,17,9,39,Medium,2021-10-01
120,2021,11,49.9,25.1,54,10,51,Medium,2021-11-01
120,2021,12,17.2,19.7,13,12,33,Medium,2021-12-01
120,2022,1,17.9,19.8,7,9,16,Low,2022-01-01
120,2022,2,8.1,18.9,62,12,45,Medium,2022-02-01
120,2022,3,15.2,33.7,45,10,30,Medium,2022-03-01
120,2022,4,17.4,31.2,62,3,23,Medium,2022-04-01
120,2022,5,58.2,33.5,14,11,19,Low,2022-05-01
120,2022,6,84.6,30.3,34,16,39,Medium,2022-06-01
120,2022,7,150.3,23.7,23,23,44,Medium,2022-07-01
120,2022,8,109.2,23.0,19,18,50,Medium,2022-08-01
120,2022,9,155.3,27.0,11,18,42,Medium,2022-09-01
120,2022,10,33.8,25.7,23,10,47,Medium,2022-10-01
120,2022,11,77.8,26.1,61,18,58,Medium,2022-11-01
120,2022,12,3.8,20.6,61,9,51,Medium,2022-12-01
120,2023,1,17.4,18.8,10,9,7,Low,2023-01-01
120,2023,2,10.4,17.0,59,11,38,Medium,2023-02-01
120,2023,3,11.4,33.8,9,2,11,Low,2023-03-01
120,2023,4,0.0,33.3,23,10,21,Medium,2023-04-01
120,2023,5,90.3,31.7,49,10,35,Medium,2023-05-01
120,2023,6,145.4,26.8,22,23,52,Medium,2023-06-01
120,2023,7,131.0,25.8,19,19,54,Medium,2023-07-01
120,2023,8,103.2,24.4,42,14,68,High,2023-08-01
120,2023,9,187.1,24.7,27,26,56,Medium,2023-09-01
120,2023,10,102.2,28.0,13,15,52,Medium,2023-10-01
120,2023,11,113.5,25.8,43,12,60,High,2023-11-01
120,2023,12,10.8,21.6,21,2,31,Medium,2023-12-01
121,2021,1,20.7,17.3,70,2,37,Medium,2021-01-01
121,2021,2,15.9,17.7,41,11,25,Medium,2021-02-01
121,2021,3,8.3,40.0,44,5,34,Medium,2021-03-01
121,2021,4,7.0,32.4,23,12,17,Low,2021-04-01
121,2021,5,73.2,33.9,28,17,28,Medium,2021-05-01
121,2021,6,114.3,26.3,34,14,53,Medium,2021-06-01
121,2021,7,104.0,26.1,23,14,45,Medium,2021-07-01
121,2021,8,194.9,29.2,24,22,56,Medium,2021-08-01
121,2021,9,91.1,26.3,34,10,61,High,2021-09-01
121,2021,10,97.0,28.1,28,21,49,Medium,2021-10-01
121,2021,11,58.8,28.0,63,18,75,High,2021-11-01
121,2021,12,7.0,18.9,57,5,33,Medium,2021-12-01
121,2022,1,12.1,19.4,24,2,14,Low,2022-01-01
121,2022,2,6.0,19.3,62,0,31,Medium,2022-02-01
121,2022,3,8.7,31.0,7,8,4,Low,2022-03-01
121,2022,4,9.9,37.0,13,8,15,Low,2022-04-01
121,2022,5,49.0,34.7,39,4,26,Medium,2022-05-01
121,2022,6,107.0,27.0,36,22,40,Medium,2022-06-01
121,2022,7,123.8,27.0,14,15,37,Medium,2022-07-01
121,2022,8,223.0,25.2,36,26,65,High,2022-08-01
121,2022,9,224.2,24.9,20,31,87,High,2022-09-01
121,2022,10,57.0,21.0,21,5,50,Medium,2022-10-01
121,2022,11,68.6,29.6,17,15,33,Medium,2022-11-01
121,2022,12,11.8,18.8,20,9,21,Medium,2022-12-01
121,2023,1,9.7,19.3,8,2,6,Low,2023-01-01
121,2023,2,9.6,18.9,8,2,13,Low,2023-02-01
121,2023,3,14.2,31.7,56,2,34,Medium,2023-03-01
121,2023,4,9.8,33.4,27,6,16,Low,2023-04-01
121,2023,5,84.4,33.5,8,15,18,Low,2023-05-01
121,2023,6,137.9,30.8,57,23,58,Medium,2023-06-01
121,2023,7,138.4,27.6,33,23,70,High,2023-07-01
121,2023,8,199.2,27.8,18,22,56,Medium,2023-08-01
121,2023,9,107.8,27.8,70,18,88,High,2023-09-01
121,2023,10,85.2,31.1,39,15,46,Medium,2023-10-01
121,2023,11,76.6,24.0,28,19,52,Medium,2023-11-01
121,2023,12,9.3,19.3,17,12,31,Medium,2023-12-01
122,2021,1,13.0,19.9,12,7,17,Low,2021-01-01
122,2021,2,12.4,19.0,8,1,6,Low,2021-02-01
122,2021,3,12.0,31.0,14,5,12,Low,2021-03-01
122,2021,4,8.7,34.5,25,4,18,Low,2021-04-01
122,2021,5,92.7,35.4,5,12,10,Low,2021-05-01
122,2021,6,162.6,26.2,13,16,49,Medium,2021-06-01
122,2021,7,169.5,26.5,12,20,62,High,2021-07-01
122,2021,8,115.1,28.2,10,16,52,Medium,2021-08-01
